text,intent
Wallet amount verify karo.,wallet_balance
Wallet balance update do.,wallet_balance
Mera wallet empty hai kya?,wallet_balance
Wallet credits dikhao.,wallet_balance
Available balance kitna hai?,wallet_balance
Wallet ka amount batao.,wallet_balance
Wallet mein refund aaya kya?,wallet_balance
Wallet balance please.,wallet_balance
Wallet info chahiye.,wallet_balance
Wallet funds check karo.,wallet_balance
Mera wallet amount check karo.,wallet_balance
wallet balance.,wallet_balance
check wallet.,wallet_balance
wallet amount.,wallet_balance
wallet money.,wallet_balance
available balance.,wallet_balance
I can't log into my account.,login_issue
Unable to log in.,login_issue
Login is not working.,login_issue
I am unable to access my account.,login_issue
My login failed.,login_issue
I can't sign in.,login_issue
Login page is showing an error.,login_issue
My account won't open.,login_issue
I am having trouble logging in.,login_issue
Can you help me log in?,login_issue
I forgot my login credentials.,login_issue
The login keeps failing.,login_issue
I'm getting an authentication error.,login_issue
Why can't I log into my account?,login_issue
My account is inaccessible.,login_issue
Main login nahi kar pa raha hoon.,login_issue
Mera login nahi ho raha.,login_issue
Account open nahi ho raha.,login_issue
Login error aa raha hai.,login_issue
Main account access nahi kar pa raha.,login_issue
Sign in fail ho raha hai.,login_issue
Mera account login nahi ho raha.,login_issue
Login page error dikha raha hai.,login_issue
Account mein enter nahi ho pa raha.,login_issue
Login problem aa rahi hai.,login_issue
Mujhe login mein help chahiye.,login_issue
Credentials accept nahi ho rahe.,login_issue
Authentication error aa raha hai.,login_issue
Mera login baar baar fail ho raha hai.,login_issue
Login nahi ho raha.,login_issue
Please login help karo.,login_issue
Can you check mera login?,login_issue
Sign in issue aa raha hai.,login_issue
Account open nahi ho raha yaar.,login_issue
Login error fix karo.,login_issue
Mera account access kara do.,login_issue
Login page work nahi kar raha.,login_issue
Credentials sahi hain phir bhi login nahi ho raha.,login_issue
Login problem solve karo.,login_issue
Unable to sign in.,login_issue
Login failed again.,login_issue
Account login issue hai.,login_issue
Login check karo please.,login_issue
Mera login verify karo.,login_issue
login issue.,login_issue
can't login.,login_issue
login failed.,login_issue
sign in problem.,login_issue
unable to login.,login_issue
I forgot my password.,reset_password
Reset my password.,reset_password
I want to change my password.,reset_password
Please help me reset my password.,reset_password
Can you send me a password reset link?,reset_password
I can't remember my password.,reset_password
Help me recover my password.,reset_password
I need to create a new password.,reset_password
How do I reset my password?,reset_password
Send me a password reset email.,reset_password
I want to update my account password.,reset_password
My password is not working.,reset_password
I need to recover my account password.,reset_password
Please generate a password reset link.,reset_password
I want to set a new password.,reset_password
Main apna password bhool gaya hoon.,reset_password
Mera password reset karo.,reset_password
Mujhe password change karna hai.,reset_password
Password reset link bhejo.,reset_password
Mujhe naya password banana hai.,reset_password
Password recover karna hai.,reset_password
Mera password kaam nahi kar raha.,reset_password
Account ka password update karna hai.,reset_password
Password reset email bhejo.,reset_password
Mujhe password yaad nahi hai.,reset_password
Password dobara set karna hai.,reset_password
Reset password ka option do.,reset_password
Naya password set karna hai.,reset_password
Password recovery mein help chahiye.,reset_password
Mera account password badal do.,reset_password
Password reset kar do.,reset_password
Please password change karo.,reset_password
Can you reset mera password?,reset_password
Password yaad nahi hai.,reset_password
Reset link bhej do.,reset_password
Mujhe password recover karna hai.,reset_password
Password update karna hai.,reset_password
Naya password set kar do.,reset_password
Password reset email bhejo please.,reset_password
Password change nahi ho raha.,reset_password
Forgot password ho gaya.,reset_password
Account password reset karo.,reset_password
Reset password please.,reset_password
Password help chahiye.,reset_password
Password recover kara do.,reset_password
forgot password.,reset_password
reset password.,reset_password
change password.,reset_password
recover password.,reset_password
password reset link.,reset_password
Change my email address.,change_email
Update my registered email.,change_email
I want to change my email.,change_email
Please update my email address.,change_email
Replace my old email with a new one.,change_email
Can you change my email?,change_email
I need to update my email ID.,change_email
Modify my registered email address.,change_email
My email address has changed.,change_email
Please use my new email address.,change_email
I want to register a different email.,change_email
Update my account email.,change_email
Can I use another email address?,change_email
Please replace my existing email.,change_email
I need to edit my email information.,change_email
Mera email address badal do.,change_email
Mujhe apna email update karna hai.,change_email
Mera registered email change karo.,change_email
Naya email address add karo.,change_email
Purana email hata do.,change_email
Mera email ID update karo.,change_email
Account ka email badalna hai.,change_email
Mera email address modify karo.,change_email
Naya email register karo.,change_email
Maine naya email banaya hai.,change_email
Email address replace karo.,change_email
Mera account email update karo.,change_email
Dusra email use karna hai.,change_email
Email details change karo.,change_email
Mera email edit karo.,change_email
Email change kar do.,change_email
Please mera email update karo.,change_email
Can you change mera email?,change_email
New email add kar do.,change_email
Old email remove karo.,change_email
Email ID change karni hai.,change_email
Account email update kar do.,change_email
Mera registered email edit karo.,change_email
Naya email use karna hai.,change_email
Email replace kar do.,change_email
Email update please.,change_email
Mera email verify karke change karo.,change_email
Email modify karo.,change_email
Registered email badal do.,change_email
Email change help chahiye.,change_email
change email.,change_email
update email.,change_email
new email.,change_email
replace email.,change_email
edit email address.,change_email
Change my phone number.,change_phone
Update my mobile number.,change_phone
I want to change my phone number.,change_phone
Please update my contact number.,change_phone
Replace my registered phone number.,change_phone
Can you change my mobile number?,change_phone
I have a new phone number.,change_phone
Update my registered contact number.,change_phone
Modify my phone number.,change_phone
Please change my registered mobile number.,change_phone
I need to update my contact details.,change_phone
Can I use another phone number?,change_phone
My mobile number has changed.,change_phone
Please register my new phone number.,change_phone
Edit my phone number.,change_phone
Mera phone number badal do.,change_phone
Mujhe apna mobile number update karna hai.,change_phone
Mera registered number change karo.,change_phone
Naya phone number add karo.,change_phone
Purana mobile number hata do.,change_phone
Mera contact number update karo.,change_phone
Account ka phone number badalna hai.,change_phone
Mera mobile number modify karo.,change_phone
Naya number register karo.,change_phone
Maine naya mobile number liya hai.,change_phone
Phone number replace karo.,change_phone
Mera account number update karo.,change_phone
Dusra mobile number use karna hai.,change_phone
Contact details change karo.,change_phone
Mera phone number edit karo.,change_phone
Phone number change kar do.,change_phone
Please mera mobile number update karo.,change_phone
Can you change mera phone number?,change_phone
New mobile number add kar do.,change_phone
Old number remove karo.,change_phone
Mobile number change karna hai.,change_phone
Account phone update kar do.,change_phone
Registered mobile edit karo.,change_phone
Naya number use karna hai.,change_phone
Phone number replace kar do.,change_phone
Contact number update please.,change_phone
Mera phone verify karke change karo.,change_phone
Mobile number modify karo.,change_phone
Registered phone badal do.,change_phone
Phone number change help chahiye.,change_phone
change phone number.,change_phone
update mobile number.,change_phone
new phone number.,change_phone
replace contact number.,change_phone
edit mobile number.,change_phone
Verify my account.,account_verification
I need to verify my account.,account_verification
Please verify my account.,account_verification
My account is not verified.,account_verification
Send me the verification email.,account_verification
Send me the verification OTP.,account_verification
I didn't receive the verification code.,account_verification
Resend the verification email.,account_verification
Resend the verification OTP.,account_verification
Verify my email address.,account_verification
Verify my phone number.,account_verification
Complete my account verification.,account_verification
Help me verify my account.,account_verification
I want to verify my identity.,account_verification
My verification link has expired.,account_verification
Mera account verify karo.,account_verification
Mujhe account verify karna hai.,account_verification
Mera account verify nahi hua.,account_verification
Verification email bhejo.,account_verification
Verification OTP bhejo.,account_verification
Mujhe verification code nahi mila.,account_verification
Verification email dobara bhejo.,account_verification
OTP dobara bhejo.,account_verification
Mera email verify karo.,account_verification
Mera phone number verify karo.,account_verification
Account verification complete karo.,account_verification
Identity verify karni hai.,account_verification
Verification link expire ho gaya.,account_verification
Mera account activate karne ke liye verify karo.,account_verification
Verification mein help chahiye.,account_verification
Account verify kar do.,account_verification
Please verification OTP bhejo.,account_verification
Can you verify mera account?,account_verification
OTP receive nahi hua.,account_verification
Verification email nahi aaya.,account_verification
Email verify karna hai.,account_verification
Phone verify karna hai.,account_verification
Verification code resend karo.,account_verification
Account verification pending hai.,account_verification
Verification process complete karo.,account_verification
Identity verify kara do.,account_verification
Verification link bhejo.,account_verification
Account verify please.,account_verification
Verification help chahiye.,account_verification
OTP verify nahi ho raha.,account_verification
verify account.,account_verification
verification OTP.,account_verification
verification email.,account_verification
verify identity.,account_verification
account verification.,account_verification
Update my profile.,profile_update
I want to edit my profile.,profile_update
Please update my profile information.,profile_update
Change my profile details.,profile_update
I need to update my personal information.,profile_update
Edit my account profile.,profile_update
Update my name.,profile_update
Change my date of birth.,profile_update
Update my profile picture.,profile_update
Modify my profile.,profile_update
Please change my personal details.,profile_update
I want to edit my account information.,profile_update
Update my gender information.,profile_update
Correct my profile details.,profile_update
I need to change my personal profile.,profile_update
Mera profile update karo.,profile_update
Mujhe apna profile edit karna hai.,profile_update
Meri profile details badal do.,profile_update
Mera naam change karna hai.,profile_update
Date of birth update karni hai.,profile_update
Profile photo change karni hai.,profile_update
Meri personal information update karo.,profile_update
Account profile modify karo.,profile_update
Meri details sahi kar do.,profile_update
Profile information edit karo.,profile_update
Gender update karna hai.,profile_update
Mera profile picture badal do.,profile_update
Profile mein correction karni hai.,profile_update
Personal details update karni hain.,profile_update
Mera account profile update karo.,profile_update
Profile update kar do.,profile_update
Please mera profile edit karo.,profile_update
Can you update mera profile?,profile_update
Name change karna hai.,profile_update
DOB update karni hai.,profile_update
Profile photo update karo.,profile_update
Personal info edit karo.,profile_update
Profile details modify karo.,profile_update
Mera account update karo.,profile_update
Profile information change karni hai.,profile_update
Details update kar do.,profile_update
Profile picture replace karo.,profile_update
Information edit karni hai.,profile_update
Profile correction chahiye.,profile_update
Account details update karo.,profile_update
update profile.,profile_update
edit profile.,profile_update
change profile details.,profile_update
update personal information.,profile_update
modify profile.,profile_update
My account is locked.,account_locked
Please unlock my account.,account_locked
I can't access my account because it's locked.,account_locked
My account has been blocked.,account_locked
Unlock my account.,account_locked
My account is temporarily locked.,account_locked
Why is my account locked?,account_locked
I have been locked out of my account.,account_locked
My account has been disabled.,account_locked
Help me unlock my account.,account_locked
My account was blocked after multiple login attempts.,account_locked
I cannot use my account because it is locked.,account_locked
Please remove the account lock.,account_locked
My account is restricted.,account_locked
I need access to my locked account.,account_locked
Mera account lock ho gaya hai.,account_locked
Mera account unlock karo.,account_locked
Main account access nahi kar pa raha kyunki account lock hai.,account_locked
Mera account block ho gaya hai.,account_locked
Account unlock kar do.,account_locked
Mera account temporarily lock hai.,account_locked
Account lock kyu hua hai?,account_locked
Main account se bahar ho gaya hoon.,account_locked
Mera account disable ho gaya hai.,account_locked
Account unlock karne mein help karo.,account_locked
Multiple login attempts ke baad account lock ho gaya.,account_locked
Main locked account use nahi kar pa raha.,account_locked
Account restriction hatao.,account_locked
Mujhe locked account access chahiye.,account_locked
Mera account fir se activate karo.,account_locked
Account lock ho gaya.,account_locked
Please account unlock karo.,account_locked
Can you unlock mera account?,account_locked
Mera account blocked hai.,account_locked
Login karte hi account lock dikha raha hai.,account_locked
Locked account open karo.,account_locked
Account restriction remove karo.,account_locked
Block account ko unlock karo.,account_locked
Mera account disable dikha raha hai.,account_locked
Unlock account please.,account_locked
Account locked issue hai.,account_locked
Mujhe account unlock karwana hai.,account_locked
Locked account verify karo.,account_locked
System account blocked dikha raha hai.,account_locked
Account block hata do.,account_locked
account locked.,account_locked
unlock account.,account_locked
account blocked.,account_locked
locked out.,account_locked
account disabled.,account_locked
Deactivate my account.,deactivate_account
I want to deactivate my account.,deactivate_account
Please deactivate my account.,deactivate_account
Temporarily disable my account.,deactivate_account
I don't want to use my account for now.,deactivate_account
Pause my account.,deactivate_account
Can you deactivate my account?,deactivate_account
Disable my account temporarily.,deactivate_account
I want to take a break from this account.,deactivate_account
Suspend my account for now.,deactivate_account
Temporarily close my account.,deactivate_account
Please disable my profile.,deactivate_account
I need to deactivate my profile.,deactivate_account
Stop my account temporarily.,deactivate_account
Deactivate my profile.,deactivate_account
Mera account deactivate kar do.,deactivate_account
Mujhe apna account deactivate karna hai.,deactivate_account
Kripya mera account deactivate kar dijiye.,deactivate_account
Mera account temporarily band kar do.,deactivate_account
Main abhi account use nahi karna chahta.,deactivate_account
Mera profile disable kar do.,deactivate_account
Account ko kuch time ke liye band kar do.,deactivate_account
Mera account pause kar do.,deactivate_account
Temporary account disable karo.,deactivate_account
Mera account suspend kar do.,deactivate_account
Mujhe account deactivate karna hai.,deactivate_account
Profile deactivate kar do.,deactivate_account
Account ko temporary close karo.,deactivate_account
Mera account kuch din ke liye disable karo.,deactivate_account
Temporary account band karna hai.,deactivate_account
Account deactivate kar do.,deactivate_account
Please mera account disable karo.,deactivate_account
Can you deactivate mera account?,deactivate_account
Mera profile deactivate karo.,deactivate_account
Account pause karna hai.,deactivate_account
Temporary disable kar do.,deactivate_account
Mujhe account band karna hai abhi.,deactivate_account
Account ko hold par daal do.,deactivate_account
Profile ko temporarily disable karo.,deactivate_account
Account use nahi karna hai.,deactivate_account
Deactivate account please.,deactivate_account
Account ko kuch time ke liye rok do.,deactivate_account
Mera account inactive kar do.,deactivate_account
Temporary account deactivate chahiye.,deactivate_account
Disable account for now.,deactivate_account
deactivate account.,deactivate_account
disable account.,deactivate_account
pause account.,deactivate_account
temporary account disable.,deactivate_account
account deactivate.,deactivate_account
Delete my account.,delete_account
I want to delete my account.,delete_account
Please delete my account.,delete_account
Permanently delete my account.,delete_account
Remove my account permanently.,delete_account
Close my account forever.,delete_account
Erase my account.,delete_account
Delete my profile permanently.,delete_account
Remove all my account data.,delete_account
I don't want this account anymore.,delete_account
Delete my account and personal information.,delete_account
Please remove my profile permanently.,delete_account
Erase all my account details.,delete_account
I want to close my account permanently.,delete_account
Delete my account immediately.,delete_account
Mera account delete kar do.,delete_account
Mujhe apna account delete karna hai.,delete_account
Kripya mera account permanently delete kar dijiye.,delete_account
Mera account hamesha ke liye hata do.,delete_account
Mera profile delete karo.,delete_account
Meri account details delete kar do.,delete_account
Mera sara data hata do.,delete_account
Account permanently remove karo.,delete_account
Mera account band nahi delete karna hai.,delete_account
Mujhe ye account nahi chahiye.,delete_account
Profile permanently remove karo.,delete_account
Account aur data delete karo.,delete_account
Mera account erase kar do.,delete_account
Sabhi account records delete karo.,delete_account
Account ko hamesha ke liye hata do.,delete_account
Account delete kar do.,delete_account
Please mera account remove karo.,delete_account
Can you delete mera account?,delete_account
Mera profile permanently hata do.,delete_account
Account aur data remove kar do.,delete_account
Delete account please.,delete_account
Mujhe account permanently close karna hai.,delete_account
Account erase karna hai.,delete_account
Profile delete kar do.,delete_account
Sab kuch delete kar do.,delete_account
Account ko permanently remove karo.,delete_account
Mera account close forever.,delete_account
Data bhi delete kar do.,delete_account
Account delete help chahiye.,delete_account
Permanent account deletion chahiye.,delete_account
delete account.,delete_account
remove account.,delete_account
erase account.,delete_account
permanently delete.,delete_account
close account forever.,delete_account
Reactivate my account.,reactivate_account
I want to reactivate my account.,reactivate_account
Please reactivate my account.,reactivate_account
Restore my account.,reactivate_account
Enable my account again.,reactivate_account
I want my account back.,reactivate_account
Reopen my account.,reactivate_account
Activate my account again.,reactivate_account
Can you restore my account?,reactivate_account
Please enable my account.,reactivate_account
I want to use my account again.,reactivate_account
Recover my deactivated account.,reactivate_account
Please reopen my profile.,reactivate_account
Reactivate my profile.,reactivate_account
Bring back my account.,reactivate_account
Mera account reactivate kar do.,reactivate_account
Mujhe apna account fir se activate karna hai.,reactivate_account
Mera account wapas chalu karo.,reactivate_account
Kripya mera account restore kar dijiye.,reactivate_account
Mera account dobara activate karo.,reactivate_account
Mujhe mera account wapas chahiye.,reactivate_account
Deactivate account ko activate karo.,reactivate_account
Mera profile fir se enable karo.,reactivate_account
Account ko dobara khol do.,reactivate_account
Mera account recover karo.,reactivate_account
Account restore karna hai.,reactivate_account
Mera account fir se use karna hai.,reactivate_account
Profile activate kar do.,reactivate_account
Account enable kar do.,reactivate_account
Mera account reopen karo.,reactivate_account
Account reactivate kar do.,reactivate_account
Please mera account restore karo.,reactivate_account
Can you reactivate mera account?,reactivate_account
Mera account wapas activate karo.,reactivate_account
Account dobara chalu kar do.,reactivate_account
Profile ko fir se activate karo.,reactivate_account
Mujhe account fir se use karna hai.,reactivate_account
Restore account please.,reactivate_account
Account enable karna hai.,reactivate_account
Reactivate account please.,reactivate_account
Account recover kar do.,reactivate_account
Mera account unlock aur activate karo.,reactivate_account
Account ko dobara open karo.,reactivate_account
Reopen my profile please.,reactivate_account
Mera account wapas la do.,reactivate_account
reactivate account.,reactivate_account
restore account.,reactivate_account
enable account again.,reactivate_account
reopen account.,reactivate_account
recover deactivated account.,reactivate_account
Tell me about this product.,product_information
I need information about this product.,product_information
What are the specifications of this product?,product_information
Show me the product details.,product_information
Can you explain this product?,product_information
I want to know more about this item.,product_information
What features does this product have?,product_information
Give me the product description.,product_information
What is this product made of?,product_information
Is this product waterproof?,product_information
Does this product have a warranty?,product_information
What are the dimensions of this product?,product_information
Tell me the material of this product.,product_information
Is this product suitable for daily use?,product_information
Show complete product information.,product_information
Mujhe is product ki jankari chahiye.,product_information
Is product ke baare mein batao.,product_information
Product ki details dikhao.,product_information
Is product ke features kya hain?,product_information
Product ka description batao.,product_information
Ye product kis material ka bana hai?,product_information
Kya ye product waterproof hai?,product_information
Is product ki specification batao.,product_information
Product ki size kya hai?,product_information
Warranty kitni hai?,product_information
Product ka weight kitna hai?,product_information
Ye product kis kaam aata hai?,product_information
Mujhe product ki poori details chahiye.,product_information
Product ke baare mein aur batao.,product_information
Ye product daily use ke liye hai kya?,product_information
Product ki information do.,product_information
Please product details batao.,product_information
Can you explain ye product?,product_information
Features dikhao.,product_information
Specification batao.,product_information
Product kis material ka hai?,product_information
Warranty details do.,product_information
Ye product waterproof hai kya?,product_information
Product description dikhao.,product_information
Iske baare mein aur batao.,product_information
Product details check karo.,product_information
Mujhe product info chahiye.,product_information
Complete information dikhao.,product_information
Product explain karo.,product_information
Details please.,product_information
product details.,product_information
product specifications.,product_information
product information.,product_information
tell me about product.,product_information
product description.,product_information
Is this product available?,product_availability
Is this item in stock?,product_availability
Do you have this product?,product_availability
Is this product currently available?,product_availability
Can I buy this product now?,product_availability
When will this product be back in stock?,product_availability
Is the product out of stock?,product_availability
Do you have this item in inventory?,product_availability
Is this size available?,product_availability
Is the blue color available?,product_availability
Check product availability.,product_availability
Can you check if this item is available?,product_availability
Is this model available?,product_availability
Do you still sell this product?,product_availability
Show product availability.,product_availability
Kya ye product available hai?,product_availability
Kya ye item stock mein hai?,product_availability
Ye product mil jayega kya?,product_availability
Kya ye abhi available hai?,product_availability
Ye product kab available hoga?,product_availability
Stock mein hai kya?,product_availability
Ye size available hai kya?,product_availability
Blue color available hai kya?,product_availability
Product availability check karo.,product_availability
Ye model available hai kya?,product_availability
Inventory mein ye product hai kya?,product_availability
Out of stock hai kya?,product_availability
Mujhe ye product chahiye available hai?,product_availability
Ye item purchase kar sakta hoon?,product_availability
Product ki availability batao.,product_availability
Product available hai?,product_availability
Please stock check karo.,product_availability
Can you check ye product?,product_availability
Ye item stock mein hai?,product_availability
Available color batao.,product_availability
Available size dikhao.,product_availability
Ye product kab restock hoga?,product_availability
Stock update do.,product_availability
Inventory check karo.,product_availability
Product mil jayega kya?,product_availability
Availability check kar do.,product_availability
Ye variant available hai?,product_availability
Product stock batao.,product_availability
Please availability batao.,product_availability
Ye product out of stock hai kya?,product_availability
product available.,product_availability
in stock.,product_availability
out of stock.,product_availability
availability check.,product_availability
stock available.,product_availability
Recommend a product for me.,product_recommendation
Can you suggest a good product?,product_recommendation
Recommend the best laptop.,product_recommendation
Suggest a smartphone under ₹30000.,product_recommendation
Which laptop should I buy?,product_recommendation
Recommend a good smartwatch.,product_recommendation
Suggest a gaming mouse.,product_recommendation
Recommend headphones with good bass.,product_recommendation
Suggest a budget smartphone.,product_recommendation
Show me the best products.,product_recommendation
Recommend a gift for my friend.,product_recommendation
Suggest a good washing machine.,product_recommendation
Recommend a laptop for students.,product_recommendation
Show the top-rated products.,product_recommendation
What do you recommend for daily use?,product_recommendation
Mujhe koi accha product suggest karo.,product_recommendation
Best laptop recommend karo.,product_recommendation
₹30000 ke andar smartphone suggest karo.,product_recommendation
Konsa laptop lena chahiye?,product_recommendation
Accha smartwatch batao.,product_recommendation
Gaming mouse recommend karo.,product_recommendation
Best headphones suggest karo.,product_recommendation
Budget phone recommend karo.,product_recommendation
Best products dikhao.,product_recommendation
Gift ke liye product suggest karo.,product_recommendation
Students ke liye laptop batao.,product_recommendation
Daily use ke liye product recommend karo.,product_recommendation
Top-rated products dikhao.,product_recommendation
Accha TV recommend karo.,product_recommendation
Best shoes suggest karo.,product_recommendation
Product recommend karo.,product_recommendation
Please koi accha phone batao.,product_recommendation
Can you suggest ek laptop?,product_recommendation
Budget product dikhao.,product_recommendation
Best option batao.,product_recommendation
Recommendation do.,product_recommendation
Top products dikhao.,product_recommendation
Best smartwatch kaunsa hai?,product_recommendation
Running shoes suggest karo.,product_recommendation
Office use ke liye laptop batao.,product_recommendation
Best earbuds recommend karo.,product_recommendation
Koi accha gift suggest karo.,product_recommendation
Phone recommend kar do.,product_recommendation
Product suggestion chahiye.,product_recommendation
Best choice batao.,product_recommendation
recommend product.,product_recommendation
best product.,product_recommendation
suggest laptop.,product_recommendation
recommend smartphone.,product_recommendation
product suggestion.,product_recommendation
I want to claim my warranty.,warranty_claim
How do I claim the warranty?,warranty_claim
Is my product under warranty?,warranty_claim
Please start a warranty claim.,warranty_claim
My product stopped working.,warranty_claim
The product is defective and under warranty.,warranty_claim
Can you check my warranty status?,warranty_claim
I need warranty support.,warranty_claim
Help me with a warranty claim.,warranty_claim
The product has a manufacturing defect.,warranty_claim
I want to repair my product under warranty.,warranty_claim
Is this covered by warranty?,warranty_claim
My warranty is still valid.,warranty_claim
Please process my warranty request.,warranty_claim
I need warranty service.,warranty_claim
Mujhe warranty claim karna hai.,warranty_claim
Warranty kaise claim karun?,warranty_claim
Kya mera product warranty mein hai?,warranty_claim
Warranty claim shuru karo.,warranty_claim
Mera product kaam nahi kar raha.,warranty_claim
Product warranty ke andar hai.,warranty_claim
Warranty status check karo.,warranty_claim
Mujhe warranty support chahiye.,warranty_claim
Product mein manufacturing defect hai.,warranty_claim
Warranty ke under repair karna hai.,warranty_claim
Kya ye warranty cover mein aata hai?,warranty_claim
Warranty abhi valid hai.,warranty_claim
Warranty request process karo.,warranty_claim
Product repair karwana hai warranty mein.,warranty_claim
Warranty service chahiye.,warranty_claim
Warranty claim kar do.,warranty_claim
Please warranty check karo.,warranty_claim
Can you verify meri warranty?,warranty_claim
Product warranty mein hai kya?,warranty_claim
Warranty support do.,warranty_claim
Warranty request bhejo.,warranty_claim
Repair under warranty chahiye.,warranty_claim
Product kharab ho gaya hai.,warranty_claim
Warranty valid hai kya?,warranty_claim
Warranty process batao.,warranty_claim
Claim warranty please.,warranty_claim
Warranty ka status batao.,warranty_claim
Warranty repair kar do.,warranty_claim
Product repair request bhejo.,warranty_claim
Warranty help chahiye.,warranty_claim
claim warranty.,warranty_claim
warranty status.,warranty_claim
product under warranty.,warranty_claim
warranty support.,warranty_claim
warranty claim.,warranty_claim
My product is not working.,technical_support
I need technical support.,technical_support
The app keeps crashing.,technical_support
My device won't turn on.,technical_support
I'm facing a technical issue.,technical_support
Please help me troubleshoot the problem.,technical_support
The application is not responding.,technical_support
My product is malfunctioning.,technical_support
The device freezes frequently.,technical_support
The software is showing an error.,technical_support
I'm unable to use the product properly.,technical_support
The product stopped functioning.,technical_support
Can you help me fix this issue?,technical_support
The app is stuck on the loading screen.,technical_support
I need help with my device.,technical_support
Mera product kaam nahi kar raha.,technical_support
Mujhe technical support chahiye.,technical_support
App baar baar crash ho rahi hai.,technical_support
Mera device on nahi ho raha.,technical_support
Mujhe technical problem aa rahi hai.,technical_support
Problem solve karne mein help karo.,technical_support
Application response nahi de rahi.,technical_support
Product sahi se kaam nahi kar raha.,technical_support
Device baar baar hang ho raha hai.,technical_support
Software error dikha raha hai.,technical_support
Main product use nahi kar pa raha hoon.,technical_support
Product achanak band ho gaya.,technical_support
Issue fix karne mein help chahiye.,technical_support
App loading screen par atak gayi hai.,technical_support
Device ke liye support chahiye.,technical_support
Product work nahi kar raha.,technical_support
Please technical support do.,technical_support
Can you fix mera issue?,technical_support
App open nahi ho rahi.,technical_support
Device hang ho raha hai.,technical_support
Software problem aa rahi hai.,technical_support
Product error dikha raha hai.,technical_support
Technical issue solve karo.,technical_support
App crash ho rahi hai.,technical_support
Device restart nahi ho raha.,technical_support
Support team se connect karo.,technical_support
Troubleshooting help chahiye.,technical_support
Product malfunction kar raha hai.,technical_support
Issue resolve kar do.,technical_support
Technical help please.,technical_support
technical support.,technical_support
product not working.,technical_support
app crashing.,technical_support
device issue.,technical_support
technical problem.,technical_support
I want to file a complaint.,raise_complaint
Register my complaint.,raise_complaint
I need to raise a complaint.,raise_complaint
Please register my complaint.,raise_complaint
I want to report an issue.,raise_complaint
I am unhappy with your service.,raise_complaint
I have a complaint about my order.,raise_complaint
I want to submit a complaint.,raise_complaint
Can you lodge a complaint for me?,raise_complaint
I need to report a problem.,raise_complaint
I want to complain about this product.,raise_complaint
Please create a complaint ticket.,raise_complaint
I have an issue that needs to be reported.,raise_complaint
I would like to register a service complaint.,raise_complaint
Help me raise a complaint.,raise_complaint
Mujhe complaint register karni hai.,raise_complaint
Mujhe complaint karni hai.,raise_complaint
Meri complaint register karo.,raise_complaint
Main ek issue report karna chahta hoon.,raise_complaint
Mujhe service ki complaint karni hai.,raise_complaint
Mera order lekar complaint karni hai.,raise_complaint
Product ki complaint register karo.,raise_complaint
Complaint ticket banao.,raise_complaint
Meri problem report karo.,raise_complaint
Main complaint submit karna chahta hoon.,raise_complaint
Mujhe complaint raise karni hai.,raise_complaint
Service se khush nahi hoon.,raise_complaint
Issue report karna hai.,raise_complaint
Complaint lodge karo.,raise_complaint
Complaint create karo.,raise_complaint
Complaint raise karo.,raise_complaint
Please meri complaint register karo.,raise_complaint
Can you file meri complaint?,raise_complaint
Complaint submit kar do.,raise_complaint
Issue report kar do.,raise_complaint
Complaint ticket generate karo.,raise_complaint
Mujhe complaint karni hai please.,raise_complaint
Service complaint likho.,raise_complaint
Problem report karni hai.,raise_complaint
Complaint create kar do.,raise_complaint
Meri problem note karo.,raise_complaint
Complaint register please.,raise_complaint
Support complaint bhejo.,raise_complaint
Issue raise karna hai.,raise_complaint
Complaint file kar do.,raise_complaint
raise complaint.,raise_complaint
file complaint.,raise_complaint
register complaint.,raise_complaint
report issue.,raise_complaint
lodge complaint.,raise_complaint
What is the status of my complaint?,complaint_status
Check my complaint status.,complaint_status
Has my complaint been resolved?,complaint_status
Track my complaint.,complaint_status
Give me an update on my complaint.,complaint_status
Can you check my complaint?,complaint_status
I want to know my complaint status.,complaint_status
Show my complaint details.,complaint_status
Is my complaint still open?,complaint_status
Has my complaint been closed?,complaint_status
What's the progress of my complaint?,complaint_status
Complaint number 12345 status.,complaint_status
When will my complaint be resolved?,complaint_status
Please provide my complaint update.,complaint_status
Check the status of my support ticket.,complaint_status
Meri complaint ka status kya hai?,complaint_status
Meri complaint check karo.,complaint_status
Complaint resolve hui kya?,complaint_status
Complaint ka update batao.,complaint_status
Meri complaint track karo.,complaint_status
Complaint ki current status batao.,complaint_status
Complaint abhi open hai kya?,complaint_status
Complaint close hui kya?,complaint_status
Meri complaint kab solve hogi?,complaint_status
Complaint details dikhao.,complaint_status
Support ticket ka status batao.,complaint_status
Complaint number 12345 ka status batao.,complaint_status
Complaint pending hai kya?,complaint_status
Complaint progress dikhao.,complaint_status
Meri complaint ki latest update do.,complaint_status
Complaint status batao.,complaint_status
Please meri complaint check karo.,complaint_status
Can you track meri complaint?,complaint_status
Complaint update do.,complaint_status
Complaint resolve hui ya nahi?,complaint_status
Support ticket check karo.,complaint_status
Complaint pending dikha raha hai.,complaint_status
Complaint ka latest status dikhao.,complaint_status
Meri complaint verify karo.,complaint_status
Complaint ka result batao.,complaint_status
Issue resolve hua kya?,complaint_status
Complaint status please.,complaint_status
Support request ka update do.,complaint_status
Complaint tracking karo.,complaint_status
