text,intent
Invoice PDF bhejo.,invoice_request
Please connect me with the delivery executive.,delivery_agent_contact
Deactivate account ko activate karna hai.,reactivate_account
Mera order pending hai kya?,order_status
Restore my account.,reactivate_account
Complaint ki current status batao.,complaint_status
Please mere previous orders dikhao.,order_history
Order place hua ya nahi?,order_confirmation
Please replace my existing email.,change_email
Mera payment verify karo.,payment_status
I want to apply for a refund.,refund_request
Mera refund kab milega?,refund_status
My card payment failed.,payment_failed
Leave the package outside the door.,delivery_instructions
Mera account dobara activate karo.,reactivate_account
Wrong item choose ho gaya.,modify_order
Suggest a smartphone under ₹30000.,product_recommendation
Transaction fail ho gaya.,payment_failed
Complaint ka latest status dikhao.,complaint_status
out for delivery?,delivery_status
Has my refund been approved?,refund_status
Main account access nahi kar pa raha.,login_issue
Mujhe paise wapas chahiye.,refund_request
Mere order ki progress batao.,order_status
Shipment ka latest update do.,track_shipment
Can you arrange an exchange?,exchange_order
Issue resolve kar do.,technical_support
Wallet mein balance kitna hai?,wallet_balance
Track my parcel live.,track_shipment
Locate my package.,track_shipment
Please update me on my refund.,refund_status
Credit card se payment karna hai.,payment_method_change
I got the wrong color and model.,wrong_delivery
Meri personal information update karo.,profile_update
Customer care ka representative chahiye.,speak_to_agent
Show the live location of my shipment.,track_shipment
Offer redeem nahi ho raha.,promo_code_issue
Kya aapko mera order mil gaya?,order_confirmation
The courier missed the promised delivery date.,delivery_delay
Account open nahi ho raha yaar.,login_issue
Can you deliver it tomorrow?,reschedule_delivery
Please update my profile information.,profile_update
reopen account.,reactivate_account
I want to raise a refund request.,refund_request
Hi Vani.,general_query
Stock mein hai kya?,product_availability
Update my order before shipping.,modify_order
Wallet info chahiye.,wallet_balance
Mera profile dobara activate kijiye.,reactivate_account
Dhanyavaad.,general_query
Can I return this product?,return_order
Nearest branch locate karo.,store_location
Delivery itni delay kyun ho rahi hai?,delivery_delay
Coupon apply kar do.,promo_code_issue
Bring back my account.,reactivate_account
What stage is my order in?,order_status
Delivery slot badalna hai.,reschedule_delivery
Email modify karo.,change_email
Mera account lock ho gaya hai.,account_locked
Cashback has not been credited.,cashback_query
Same product fir se bhejo.,reorder_product
I want to change the color of my product.,modify_order
Mera paisa wapas dijiye.,refund_request
Order mein ek cheez kam hai.,missing_package
Can you change the delivery timing?,change_delivery_slot
Mujhe account permanently close karna hai.,delete_account
I want to take a break from this account.,deactivate_account
Budget phone recommend karo.,product_recommendation
Can I know today's delivery update?,delivery_status
I don't want to talk to a bot.,speak_to_agent
Watchman ko de dena.,delivery_instructions
I want to change my delivery time.,change_delivery_slot
Check my cashback status.,cashback_query
Order abhi tak nahi pahucha.,order_not_received
Refund process complete hua kya?,refund_status
Order ka invoice chahiye.,invoice_request
Mera refund approve hua kya?,refund_status
Package padosi ke paas chhod dena.,delivery_instructions
Suggest a monitor for gaming.,product_recommendation
Stop my account temporarily.,deactivate_account
Please cancel my order.,cancel_order
Meri delivery kal kar dijiye.,reschedule_delivery
I want my account back.,reactivate_account
My parcel is running late.,delivery_delay
Address edit kar do.,update_address
product under warranty.,warranty_claim
What time will my package arrive today?,delivery_status
Mera order kis phase mein chal raha hai?,order_status
login issue.,login_issue
Mujhe pura order nahi mila.,missing_package
complaint status.,complaint_status
The package was torn.,damaged_package
I need the tax invoice.,invoice_request
Order ka current status dikhao.,order_status
Main product use nahi kar pa raha hoon.,technical_support
Please update my delivery schedule.,change_delivery_slot
replace contact number.,change_phone
Order ki current location batao.,order_status
Has my order moved to the next stage?,order_status
Please delivery reschedule kar do.,reschedule_delivery
Debit card select kar do.,payment_method_change
Order confirm hua kya?,order_confirmation
Gaming laptop recommend karo.,product_recommendation
I want to report an issue.,raise_complaint
Complaint submit kar do.,raise_complaint
The login keeps failing.,login_issue
Refund track karo.,refund_status
Please reopen my profile.,reactivate_account
What's the progress of my complaint?,complaint_status
Invoice bhej do.,invoice_request
Please refund status verify karo.,refund_status
Please recover my deactivated profile.,reactivate_account
Previous order list dikhao.,order_history
₹30000 ke andar achha phone bataiye.,product_recommendation
Mujhe help chahiye.,general_query
Best washing machine suggest kijiye.,product_recommendation
Courier deliver dikhata hai par mujhe nahi mila.,order_not_received
Galat payment method select ho gaya.,payment_method_change
Replace my old email with a new one.,change_email
Shipment ki location update dijiye.,track_shipment
Locate the nearest branch.,store_location
Past orders batao.,order_history
Mera receipt bhejo.,invoice_request
Please mera account disable karo.,deactivate_account
Account restriction lag gayi hai.,account_locked
Mujhe order confirm hai ya nahi batao.,order_confirmation
Main abhi account use nahi karna chahta.,deactivate_account
payment error.,payment_failed
Mere order records dikhao.,order_history
Mera cashback update do.,cashback_query
Delivery ka latest status dikhao.,delivery_status
Complaint create karo.,raise_complaint
Nearest branch batao.,store_location
Mujhe koi accha product suggest karo.,product_recommendation
Profile mein correction karni hai.,profile_update
I want to see my past orders.,order_history
Mujhe mera parcel receive nahi hua.,order_not_received
Accha smartwatch batao.,product_recommendation
Why is my delivery delayed?,delivery_delay
Order history please.,order_history
Track this package for me.,track_shipment
Aaj delivery mat karo.,reschedule_delivery
I can't access my account because it's locked.,account_locked
Ek hi order ke liye double charge hua.,duplicate_payment
Transaction status dikhao.,payment_status
Wallet mein kitne paise hain?,wallet_balance
Order receive nahi hua abhi tak.,order_not_received
Recommend a gaming laptop.,product_recommendation
Reset password please.,reset_password
Thanks for your help.,general_query
Kripya mera account permanently delete kar dijiye.,delete_account
Mujhe apna address update karna hai.,update_address
Can you change mera payment method?,payment_method_change
Order mein ek product kam hai.,missing_package
Complaint ka update batao.,complaint_status
Mujhe complaint raise karni hai.,raise_complaint
I want to change my payment mode.,payment_method_change
Mujhe dusra color chahiye.,exchange_order
Can you reactivate my account?,reactivate_account
I need my order history.,order_history
lodge complaint.,raise_complaint
Mera parcel out for delivery hai?,delivery_status
Mera delivery slot change karo.,reschedule_delivery
Payment option modify karo.,payment_method_change
Mujhe login mein help chahiye.,login_issue
Nearest service center please.,store_location
Mera contact number update karo.,change_phone
Refund ki information do.,refund_status
Delivery partner ka number share karo.,delivery_agent_contact
I need to verify my account.,account_verification
Mera cashback pending hai.,cashback_query
Pichla parcel fir se bhejo.,reorder_product
Recommend the best laptop.,product_recommendation
delete account.,delete_account
Check my complaint status.,complaint_status
Payment pending ke baad fail ho gaya.,payment_failed
Mera refund update batao.,refund_status
Profile activate kar do.,reactivate_account
store address.,store_location
Is the refund under processing?,refund_status
Cashback kab credit hoga?,cashback_query
Sabse paas wala outlet batao.,store_location
I want my old account back.,reactivate_account
Product error dikha raha hai.,technical_support
warranty claim.,warranty_claim
Offer code expire ho gaya hai.,promo_code_issue
Parcel damage deliver hua hai.,damaged_package
Mujhe mera order track karna hai.,order_status
Available balance kitna hai?,wallet_balance
Register my complaint.,raise_complaint
Mera profile suspend ho gaya hai.,account_locked
Stock update do.,product_availability
I received the wrong product.,wrong_delivery
Give me directions to your store.,store_location
I'm unable to use the product properly.,technical_support
Refund ki latest update dijiye.,refund_status
Issue raise karna hai.,raise_complaint
Is this product suitable for daily use?,product_information
Please start a warranty claim.,warranty_claim
Mujhe is product ki jankari chahiye.,product_information
Disable my account temporarily.,deactivate_account
Package galat address se aaya hai.,wrong_delivery
Is this product waterproof?,product_information
Mujhe password change karna hai.,reset_password
Hello.,general_query
Can you verify my payment?,payment_status
Coupon code invalid dikha raha hai.,promo_code_issue
Mujhe order tracking chahiye.,order_status
The same transaction happened twice.,duplicate_payment
I need another one of this product.,reorder_product
My shipment is delayed.,delivery_delay
Refund request banana hai.,refund_request
Email change kar do.,change_email
Store tak ka rasta batao.,store_location
Ye product wapas bhejna hai.,return_order
Is my order ready for shipping?,order_status
Cashback status please.,cashback_query
Check my delivery status.,delivery_status
refund update.,refund_status
Order ko process mat karo.,cancel_order
Refund progress batao.,refund_status
Human assistance chahiye.,speak_to_agent
Please technical support do.,technical_support
need return now.,return_order
Unlock account please.,account_locked
Is this product available?,product_availability
Abhi tak order receive nahi hua.,order_not_received
Shipment ki location batao.,track_shipment
Show my delivery status.,delivery_status
Support team se connect karo.,technical_support
Product ki information do.,product_information
Account profile modify karo.,profile_update
Can you verify mera account?,account_verification
Namaste.,general_query
Change my email address.,change_email
Smartwatch ke features batao.,product_information
Software problem aa rahi hai.,technical_support
Mera order abhi kahan pahucha hai?,order_status
Product mil jayega kya?,product_availability
Refund ke liye apply karna hai.,refund_request
The app says my account is blocked.,account_locked
When will this product be back in stock?,product_availability
Payment do baar ho gaya.,duplicate_payment
Discount coupon is not accepted.,promo_code_issue
Password reset email bhejo.,reset_password
Mera refund start karo.,refund_request
shipment track pls.,track_shipment
Dusra payment method use karna hai.,payment_method_change
I want to change my phone number.,change_phone
Representative se connect karo.,speak_to_agent
Complaint status batao.,complaint_status
Refund process check karo.,refund_status
I can't sign in.,login_issue
I need to report a problem.,raise_complaint
Has my package been delivered?,delivery_status
Please refund my money.,refund_request
Is washing machine ke features bataiye.,product_information
Main account se bahar ho gaya hoon.,account_locked
Can you call delivery agent?,delivery_agent_contact
What is the status of my order?,order_status
Duplicate payment ho gaya.,duplicate_payment
Phone number replace kar do.,change_phone
Initiate a refund for my order.,refund_request
Mujhe technical problem aa rahi hai.,technical_support
I need warranty support.,warranty_claim
Mera order history dikhao.,order_history
Please GST bill bhejo.,invoice_request
Please customer care se connect karo.,speak_to_agent
Inventory mein ye product hai kya?,product_availability
live agent.,speak_to_agent
Issue report kar do.,raise_complaint
Kal delivery kar do.,reschedule_delivery
Mujhe wallet balance dekhna hai.,wallet_balance
Mujhe product exchange karna hai.,exchange_order
Where is my package now?,track_shipment
Is my complaint still open?,complaint_status
Ye item dobara order karo.,reorder_product
Please missing item check karo.,missing_package
Order number 12345 cancel karo.,cancel_order
Mujhe ye product fir se mangwana hai.,reorder_product
Is this product available in different colors?,product_information
Mujhe courier ka contact chahiye.,delivery_agent_contact
Parcel receive nahi hua.,order_not_received
Cashback check karo.,cashback_query
I want to initiate a return.,return_order
Unable to log in.,login_issue
Courier ki tracking information do.,track_shipment
device issue.,technical_support
Parcel naye address pe bhejna.,update_address
Please delivery se pehle call karna.,delivery_instructions
Verification process complete karo.,account_verification
Mera refund process shuru karo.,refund_request
Can you modify order number 12345?,modify_order
Mujhe refund lena hai.,refund_request
Student ke liye laptop recommend kijiye.,product_recommendation
Refund ki progress bataiye.,refund_status
Delivery contact details do.,delivery_agent_contact
Wrong size aaya hai.,exchange_order
Courier abhi kahan pahucha hai?,track_shipment
Duplicate payment was made.,duplicate_payment
Mera account pause kar do.,deactivate_account
Account use nahi karna hai.,deactivate_account
Online payment karna hai.,payment_method_change
I want to claim my warranty.,warranty_claim
Service complaint likho.,raise_complaint
Ye package mera nahi hai.,wrong_delivery
Payment option update kar do.,payment_method_change
Refund process complete hua?,refund_status
Delivery location update karo.,update_address
Order confirmation message dikhao.,order_confirmation
Mera package overdue ho gaya hai.,delivery_delay
Login process complete nahi ho raha.,login_issue
Can you track mera shipment?,track_shipment
check refund.,refund_status
Call me when you arrive.,delivery_instructions
Package naye address par bhejo.,update_address
Mera parcel aaj deliver hoga kya?,delivery_status
Cancel the purchase I made.,cancel_order
My account is inaccessible.,login_issue
Coupon issue solve karo.,promo_code_issue
I want to file a complaint.,raise_complaint
Galat model bhej diya gaya.,wrong_delivery
Order successfully place hua?,order_confirmation
The estimated delivery date has passed.,delivery_delay
Mujhe mera order record dekhna hai.,order_history
Payment gateway error aa gaya.,payment_failed
Mera parcel locate karo.,track_shipment
Edit my account profile.,profile_update
Wrong product replace kar do.,wrong_delivery
I want to edit my account information.,profile_update
Account deactivate kar do.,deactivate_account
this isn't my order.,wrong_delivery
Mera profile fir se active karo.,reactivate_account
Mera account email update karo.,change_email
Track my order.,order_status
Please register my complaint.,raise_complaint
Mujhe payment wapas chahiye.,refund_request
buy again.,reorder_product
Mera email address badal do.,change_email
Nearby stores dikhao.,store_location
Package tracking update do.,order_status
Order ka recent update do.,order_status
Locked account verify karo.,account_locked
Check my wallet funds.,wallet_balance
Delivery schedule change karo.,reschedule_delivery
Cashback credit hua kya?,cashback_query
Safe place pe parcel rakhna.,delivery_instructions
Delivery check kar do.,delivery_status
Package abhi tak deliver nahi hua.,delivery_delay
Product stock batao.,product_availability
Product achanak band ho gaya.,technical_support
Reorder my recently bought product.,reorder_product
Mera order accept hua kya?,order_confirmation
check cashback.,cashback_query
Order number 12345 ka address badal do.,update_address
Mera password kaam nahi kar raha.,reset_password
Account ko dobara khol do.,reactivate_account
Refund ka latest status dikhao.,refund_status
Payment preference update karo.,payment_method_change
Account verify kar do.,account_verification
Please reorder my last order.,reorder_product
Wallet amount verify karo.,wallet_balance
What is happening with my order?,order_status
Purana email hata do.,change_email
Courier agent ka contact do.,delivery_agent_contact
Mera account erase kar do.,delete_account
Mujhe order confirmation chahiye.,order_confirmation
Password recover kara do.,reset_password
Credentials accept nahi ho rahe.,login_issue
Has my order reached the delivery center?,order_status
Mera login baar baar fail ho raha hai.,login_issue
Warranty ke under repair karna hai.,warranty_claim
Deactivate account ko activate karo.,reactivate_account
check payment.,payment_status
Old account restore kar do.,reactivate_account
Mujhe product ki poori details chahiye.,product_information
Change my profile details.,profile_update
Download my bill.,invoice_request
Mujhe defective product mila hai.,damaged_package
Delivery se pehle cancel karo.,cancel_order
Update my registered contact number.,change_phone
I can't apply the promo code.,promo_code_issue
did order place?,order_confirmation
My package arrived damaged.,damaged_package
Order ka ek part missing hai.,missing_package
Courier ki live location dikhaiye.,track_shipment
Account details update karo.,profile_update
I received the wrong size.,exchange_order
Let me speak to an agent.,speak_to_agent
My product is not working.,technical_support
Best option batao.,product_recommendation
Can you check mera wallet?,wallet_balance
My promo code is not working.,promo_code_issue
Main login nahi kar paa raha.,login_issue
Can you check missing product?,missing_package
Can I see my shipment location?,track_shipment
What is this product made of?,product_information
Check my wallet balance.,wallet_balance
Dobara purchase karna hai.,reorder_product
Product ki condition kharab hai.,damaged_package
Package deliver hua ya nahi?,delivery_status
Reschedule my delivery.,reschedule_delivery
Mujhe apna mobile number update karna hai.,change_phone
Profile update kar do.,profile_update
Payment fail ho gaya.,payment_failed
I haven't received my parcel yet.,order_not_received
Delivery address edit karo.,update_address
payment received?,payment_status
Kya mera order confirm ho gaya hai?,order_confirmation
Refund chahiye yaar.,refund_request
Verify my phone number.,account_verification
Courier tracking chahiye.,track_shipment
Can you update mera profile?,profile_update
Has my package left the local hub?,delivery_status
Mera profile deactivate karo.,deactivate_account
Please unlock my account.,account_locked
Mera account verify nahi hua.,account_verification
Nice to meet you.,general_query
The item was damaged inside the box.,damaged_package
I won't be available in the morning.,change_delivery_slot
Tum kya kar sakte ho?,general_query
Address update karna hai.,update_address
Wallet mein paisa bacha hai kya?,wallet_balance
Where is my shipment right now?,track_shipment
Meri courier ki location bataiye.,track_shipment
Mujhe dusri date chahiye.,reschedule_delivery
Warranty claim shuru karo.,warranty_claim
Cashback verify karo.,cashback_query
Mera shipment kahan hai?,track_shipment
Please connect me to customer care.,speak_to_agent
Can you cancel my order?,cancel_order
Delivery wale se baat karni hai.,delivery_agent_contact
recover password.,reset_password
delivery delayed.,delivery_delay
Email replace kar do.,change_email
Mera parcel incomplete hai.,missing_package
Stop my order from being delivered.,cancel_order
Please same product fir se bhejo.,reorder_product
Show the latest location of my shipment.,track_shipment
I want to reorder this product.,reorder_product
report issue.,raise_complaint
I want to pay using my debit card.,payment_method_change
Main is product ko wapas karna chahta hoon.,return_order
Erase all my account details.,delete_account
Parcel damage deliver hua.,damaged_package
Live chat agent chahiye.,speak_to_agent
Track my latest order.,order_status
Mera package expected date ke baad bhi nahi aaya.,delivery_delay
Meri account details delete kar do.,delete_account
Product ki warranty kitni hai?,product_information
Ye mera parcel nahi hai.,wrong_delivery
Delivery ko ek din aage badha do.,reschedule_delivery
Account phir se start kar do.,reactivate_account
my past orders.,order_history
I need to speak with customer service.,speak_to_agent
Ek achha laptop recommend karo.,product_recommendation
wrong product.,wrong_delivery
Please product details batao.,product_information
Mera courier delay hai.,delivery_delay
I need warranty service.,warranty_claim
Parcel ki movement dikhao.,track_shipment
Cancel order number 12345.,cancel_order
Meri details sahi kar do.,profile_update
Can you suggest a mobile?,product_recommendation
Budget phone suggest karo.,product_recommendation
Order number 12345 return karna hai.,return_order
missing product.,missing_package
Galat item deliver hua hai.,wrong_delivery
Mera tax invoice bhejo.,invoice_request
Complaint ticket generate karo.,raise_complaint
App account blocked dikha raha hai.,account_locked
Has the delivery started?,delivery_status
Delivery ko next day move kar do.,reschedule_delivery
Product description dikhao.,product_information
Reactivate account please.,reactivate_account
Mera shipment kahan hai?,order_status
Live agent se connect karo.,speak_to_agent
parcel broken.,damaged_package
Can I speak with a human?,speak_to_agent
Mere completed orders dikhao.,order_history
Order ki processing complete hui kya?,order_status
Student ke liye laptop batao.,product_recommendation
Is my refund still pending?,refund_status
Can I choose another delivery day?,reschedule_delivery
Order history open karo.,order_history
I received the wrong product and want to return it.,return_order
Mera package damage ho gaya hai.,damaged_package
technical support.,technical_support
Order ka latest status check karo.,order_status
What do you recommend for daily use?,product_recommendation
Refund amount receive nahi hua.,refund_status
update personal information.,profile_update
Koi accha gift suggest karo.,product_recommendation
Delivery ka slot update kar do.,change_delivery_slot
Parcel ka update do.,order_status
The system has blocked my account.,account_locked
late delivery.,delivery_delay
Mera payment mode update karo.,payment_method_change
Ye product daily use ke liye hai kya?,product_information
Can you return mera order?,return_order
Order repeat karo please.,reorder_product
Mera registered email edit karo.,change_email
Order kho gaya lagta hai.,order_not_received
I want to change my delivery date.,reschedule_delivery
Product damage hai.,damaged_package
Please initiate my refund.,refund_request
Help me reactivate my account.,reactivate_account
Mera shipment deliver hone wala hai?,delivery_status
wrong size replace.,exchange_order
Coupon redeem nahi ho raha.,promo_code_issue
The package is stuck and delayed.,delivery_delay
Delivery slot change karo.,change_delivery_slot
I can't log into my account.,login_issue
Mere payment ka status kya hai?,payment_status
Please return my order.,return_order
Reorder kar do yaar.,reorder_product
Mera recent order fir se karo.,reorder_product
change delivery slot.,change_delivery_slot
Phone verify karna hai.,account_verification
need to update order.,modify_order
What is the status of my refund?,refund_status
nearest store.,store_location
When will my complaint be resolved?,complaint_status
Can you tell me where my parcel is?,order_status
Please mera order check karo.,order_not_received
claim warranty.,warranty_claim
Mera paisa refund hua kya?,refund_status
Security ko parcel de dena.,delivery_instructions
temporary account disable.,deactivate_account
Mera purchase update karo.,modify_order
Purana address hata do.,update_address
Please enable my profile again.,reactivate_account
Track my delivery package.,track_shipment
Refund initiate kijiye.,refund_request
I made two payments for one order.,duplicate_payment
Laptop ka processor kaunsa hai?,product_information
Cashback kab milega?,cashback_query
Can you fix my login issue?,login_issue
Delay kitna aur hoga?,delivery_delay
Naya address use karo.,update_address
Can you postpone the shipment?,reschedule_delivery
Has my order been confirmed?,order_status
Live support chahiye.,speak_to_agent
Permanently delete my account.,delete_account
The delivery is late.,delivery_delay
Account restriction remove karo.,account_locked
I cannot use my account because it is locked.,account_locked
Please product information do.,product_information
Mera account access kara do.,login_issue
Update my profile picture.,profile_update
Mera payment refund kar do.,refund_request
Temporarily close my account.,deactivate_account
promo code not working.,promo_code_issue
Please mera cashback verify karo.,cashback_query
Mere refund ka status bataiye.,refund_status
unable to login.,login_issue
Mera order abhi tak nahi aaya.,delivery_delay
download bill.,invoice_request
My coupon was rejected.,promo_code_issue
Product details check karo.,product_information
Please refund tracking batao.,refund_status
product information.,product_information
Can you check my complaint?,complaint_status
Same order ke liye 2 payments ho gaye.,duplicate_payment
change password.,reset_password
Track my complaint.,complaint_status
where is refund.,refund_status
call before delivery.,delivery_instructions
Login page is showing an error.,login_issue
Mera account inactive kar do.,deactivate_account
Meri delivery late ho gayi hai.,delivery_delay
Has my order been packed yet?,order_status
transaction failed.,payment_failed
Authentication error aa raha hai.,login_issue
product available.,product_availability
Store ka map dikhao.,store_location
Was my payment successful and order confirmed?,order_confirmation
Two payments were taken for one purchase.,duplicate_payment
I need to request a refund.,refund_request
Pichla product fir se order karo.,reorder_product
Place the same order again.,reorder_product
Suggest a good washing machine.,product_recommendation
Do you still sell this product?,product_availability
Display my wallet credits.,wallet_balance
Mera courier locate kijiye.,track_shipment
sign in problem.,login_issue
Account recover kar do.,reactivate_account
Product malfunction kar raha hai.,technical_support
Profile delete kar do.,delete_account
The package was crushed during delivery.,damaged_package
Best printer recommend kijiye.,product_recommendation
Edit my phone number.,change_phone
Mere account se extra paise kat gaye.,duplicate_payment
Registered email badal do.,change_email
I need some help.,general_query
Please change my delivery schedule.,reschedule_delivery
Mera order ab kis stage mein hai?,order_status
Can you check mera refund?,refund_status
Is product ke features kya hain?,product_information
Please mera parcel check karo.,order_status
Return initiate kar do.,return_order
Cashback pending dikha raha hai.,cashback_query
I want to edit my profile.,profile_update
My package hasn't arrived yet.,delivery_delay
The product stopped functioning.,technical_support
Best products dikhao.,product_recommendation
I want another variant of this product.,exchange_order
Running shoes suggest karo.,product_recommendation
Order the same product again.,reorder_product
Mera order cancel karo.,cancel_order
Mera cashback kahan hai?,cashback_query
Courier executive se connect karo.,delivery_agent_contact
Refund receive nahi hua abhi tak.,refund_status
I entered the coupon but got no discount.,promo_code_issue
Account pause karna hai.,deactivate_account
I need the receipt for my order.,invoice_request
Mere city mein store hai kya?,store_location
Delivery ki latest jankari dijiye.,delivery_status
Meri delivery postpone kar do.,reschedule_delivery
Why is the courier taking so long?,delivery_delay
Track my delivery vehicle.,track_shipment
Top products dikhao.,product_recommendation
Support ticket ka status batao.,complaint_status
previous orders.,order_history
The payment was processed two times.,duplicate_payment
Share the delivery partner's contact details.,delivery_agent_contact
Size change karna hai.,modify_order
Mera naya address save karo.,update_address
Kya ye product waterproof hai?,product_information
I need a different delivery date.,reschedule_delivery
Agent se baat karni hai.,speak_to_agent
Please generate a password reset link.,reset_password
Is my transaction complete?,payment_status
Blue color available hai kya?,product_availability
Ye product waterproof hai kya?,product_information
Package delivery ke liye nikla kya?,delivery_status
When will I receive my refund?,refund_status
₹30000 ke andar smartphone suggest karo.,product_recommendation
raise complaint.,raise_complaint
How can I contact my delivery agent?,delivery_agent_contact
Bahut bahut dhanyavaad.,general_query
Mere purane orders dikhao.,order_history
Please reactivate my account.,reactivate_account
I never got my purchase.,order_not_received
Order ke liye do baar payment hua.,duplicate_payment
Has my payment been received?,payment_status
enable account again.,reactivate_account
Mujhe complaint karni hai please.,raise_complaint
I haven't received my refund yet.,refund_status
I want to change an item in my order.,modify_order
My account was blocked after multiple login attempts.,account_locked
Can you refund my order?,refund_request
Product warranty ke andar hai.,warranty_claim
Mujhe refund chahiye.,refund_request
Invoice ki copy bhejo.,invoice_request
payment unsuccessful.,payment_failed
Enable my account again.,reactivate_account
App open nahi ho rahi.,technical_support
The wrong package was delivered.,wrong_delivery
Mobile number change karna hai.,change_phone
reorder pls.,reorder_product
suggest laptop.,product_recommendation
I received fewer items than ordered.,missing_package
Mera order complete hua ya nahi?,order_status
I want to deactivate my account.,deactivate_account
Phir milenge.,general_query
Profile correction chahiye.,profile_update
Delivery ka current update bataiye.,delivery_status
Is phone ka storage kitna hai?,product_information
Account dobara chalu kar do.,reactivate_account
Where is my shipment?,track_shipment
I need to update my order.,modify_order
Payment pending hai kya?,payment_status
Accha TV recommend karo.,product_recommendation
Mera phone number verify karo.,account_verification
I need to create a new password.,reset_password
Is my parcel scheduled for delivery today?,delivery_status
Payment refund kar do.,refund_request
Cancel my order.,cancel_order
Email update please.,change_email
Mera account suspend kar do.,deactivate_account
Mera account number update karo.,change_phone
I won't be available today.,reschedule_delivery
Watchman ko parcel de dena.,delivery_instructions
Gender update karna hai.,profile_update
connect to representative.,speak_to_agent
offer code failed.,promo_code_issue
Mera account reopen kar dijiye.,reactivate_account
I need my invoice.,invoice_request
Connect me to my delivery partner.,delivery_agent_contact
cancel 12345.,cancel_order
Phone ki specifications batao.,product_information
Budget mobile recommend kijiye.,product_recommendation
Please modify my address before shipping.,update_address
Mujhe dusra product mila hai.,wrong_delivery
Mujhe order ka current status batao.,order_status
Mera shipping address change karo.,update_address
Bill download karna hai.,invoice_request
Mera refund check karo.,refund_status
My parcel was damaged during delivery.,damaged_package
why delay?,delivery_delay
Please remove my profile permanently.,delete_account
Mera order return accept karo.,return_order
My order is incomplete.,missing_package
Product ki availability batao.,product_availability
Is there any money in my wallet?,wallet_balance
Delivery late hai.,delivery_delay
courier location?,track_shipment
Is my refund successful?,refund_status
Previous order repeat karna hai.,reorder_product
Can you postpone my delivery?,reschedule_delivery
Remove all my account data.,delete_account
Main complaint submit karna chahta hoon.,raise_complaint
Delivery location change karo.,update_address
Can you check my delivery progress?,delivery_status
Mera account login nahi kar raha.,login_issue
Product ka color change karna hai.,modify_order
Agent se connect karo.,speak_to_agent
Cancel my recent order yaar.,cancel_order
Profile ko fir se activate karo.,reactivate_account
Address galat hai change karo.,update_address
Password yaad nahi hai.,reset_password
Order ka pata lagao.,order_not_received
Cashback nahi aaya.,cashback_query
How much money is in my wallet?,wallet_balance
Package mein ek item kam hai.,missing_package
Courier wale ka number chahiye.,delivery_agent_contact
Order kaha gaya?,order_not_received
Password reset link bhejo.,reset_password
Warranty request bhejo.,warranty_claim
Please check the duplicate transaction.,duplicate_payment
Contact number update please.,change_phone
box empty.,missing_package
reactivate account.,reactivate_account
Kya mera product warranty mein hai?,warranty_claim
Please mera login issue solve kijiye.,login_issue
Claim warranty please.,warranty_claim
I am still waiting for my order.,order_not_received
availability check.,product_availability
Support ticket check karo.,complaint_status
Package incomplete hai.,missing_package
I received a message saying my account is locked.,account_locked
Refund this order.,refund_request
need refund.,refund_request
Mera order change kar do.,modify_order
Best laptop recommend karo.,product_recommendation
Track my cashback.,cashback_query
use UPI.,payment_method_change
Parcel track kar do.,track_shipment
Galat product select ho gaya.,modify_order
Show my refund details.,refund_status
courier phone number.,delivery_agent_contact
My order is delayed.,delivery_delay
Can you tell me my current order status?,order_status
Please change the size of my order.,modify_order
switch payment.,payment_method_change
Tomorrow delivery kar dena.,reschedule_delivery
Is this television a smart TV?,product_information
Recommend a product for me.,product_recommendation
Is TV ka screen size kya hai?,product_information
Naye ghar pe delivery karna.,update_address
Give me the delivery update.,delivery_status
Show the top-rated products.,product_recommendation
What are the specifications of this phone?,product_information
Mera email address modify karo.,change_email
Morning available nahi hoon.,change_delivery_slot
One item is missing from my order.,missing_package
Delivery shaam mein kar dijiye.,reschedule_delivery
Please correct my address.,update_address
Mera parcel kahan hai?,track_shipment
Coupon code check karo.,promo_code_issue
replace email.,change_email
Mera order lekar complaint karni hai.,raise_complaint
I would like to request a refund.,refund_request
change profile details.,profile_update
What is the latest update on my order?,order_status
Order ka ek item deliver nahi hua.,missing_package
Payment process hua kya?,payment_status
Can you change my email?,change_email
delivery status.,delivery_status
Please order confirmation dikhao.,order_confirmation
Please deliver my order tomorrow.,reschedule_delivery
Shipment late chal raha hai.,delivery_delay
Kya mera order dispatch ho gaya?,order_status
Reschedule my package delivery.,reschedule_delivery
The offer code is not valid.,promo_code_issue
When will the refunded amount be credited?,refund_status
Refund complete hua kya?,refund_status
